Date,Open,High,Low,Close,Adj Close,Volume
2004-02-09,90.35749816894531,92.15370178222656,90.35749816894531,91.95069885253906,58.49409484863281,31953132
2004-02-10,92.46610260009766,93.4657974243164,91.46649932861328,92.6613998413086,58.946197509765625,56652703
2004-02-11,96.8395004272461,96.8395004272461,90.76360321044922,91.73200225830078,58.354957580566406,39758857
2004-02-12,92.19280242919922,92.91909790039062,91.21659851074219,91.79450225830078,58.39473342895508,37908785
2004-02-13,91.55239868164062,93.30960083007812,91.2322006225586,92.99720001220703,59.15982437133789,29912014
2004-02-16,93.4032974243164,94.0280990600586,92.19280242919922,92.614501953125,58.916351318359375,36444786
2004-02-17,92.48179626464844,94.49659729003906,92.15370178222656,93.52040100097656,59.49264907836914,59039689
2004-02-18,94.00460052490234,95.35569763183594,93.73909759521484,94.47319793701172,60.09877014160156,72255471
2004-02-19,94.51229858398438,95.12139892578125,90.59960174560547,90.95890045166016,57.863162994384766,53473152
2004-02-20,90.76360321044922,92.93470001220703,90.6698989868164,91.75550079345703,58.369911193847656,64265276
2004-02-23,91.99759674072266,92.77850341796875,87.48359680175781,88.30359649658203,56.17399978637695,60125968
2004-02-24,86.76509857177734,88.81120300292969,85.90599822998047,88.36609649658203,56.2137565612793,80375692
2004-02-25,89.02989959716797,89.02989959716797,86.25749969482422,86.71820068359375,55.16544723510742,44577293
2004-02-26,86.53079986572266,88.13960266113281,84.18789672851562,84.70330047607422,53.8836784362793,67116918
2004-02-27,85.21099853515625,86.93689727783203,85.1250991821289,86.64009857177734,55.115760803222656,52896365
2004-03-01,88.87370300292969,88.94400024414062,86.89009857177734,88.60820007324219,56.36777114868164,39919953
2004-03-03,88.89710235595703,91.20099639892578,88.57689666748047,90.72460174560547,57.71410369873047,54527054
2004-03-04,90.27940368652344,91.21659851074219,89.12359619140625,89.5999984741211,56.998695373535156,27209603
2004-03-05,89.18609619140625,91.76329803466797,89.18609619140625,91.55239868164062,58.2407112121582,26486068
2004-03-08,91.84140014648438,93.55950164794922,91.7477035522461,93.0519027709961,59.194618225097656,31100801
2004-03-09,93.7156982421875,93.7156982421875,90.35749816894531,91.26349639892578,58.056922912597656,29244742
2004-03-10,90.74800109863281,90.9041976928711,89.06109619140625,89.60780334472656,57.003665924072266,26064083
2004-03-11,89.34230041503906,90.27940368652344,87.9365005493164,88.38169860839844,56.22367477416992,35720623
2004-03-12,88.1707992553711,88.87370300292969,86.6948013305664,87.87409973144531,55.900779724121094,34640394
2004-03-15,88.56909942626953,88.99859619140625,84.34410095214844,85.13289642333984,54.156959533691406,42409197
2004-03-16,84.34410095214844,86.6635971069336,83.64119720458984,84.63310241699219,53.83903503417969,54498301
2004-03-17,85.1250991821289,86.21839904785156,83.58660125732422,84.40660095214844,53.694942474365234,51289491
2004-03-18,84.65650177001953,84.9844970703125,80.49400329589844,81.07969665527344,51.57853317260742,71609283
2004-03-19,80.75170135498047,82.55570220947266,80.75170135498047,81.72789764404297,51.99089050292969,50171745
2004-03-22,79.5177993774414,81.68099975585938,78.96330261230469,79.29910278320312,50.44581985473633,41202042
2004-03-23,79.5020980834961,80.82980346679688,78.91639709472656,79.93170166015625,50.8482551574707,42509509
2004-03-24,79.970703125,80.47830200195312,79.0022964477539,80.0176010131836,50.902889251708984,45366978
2004-03-25,80.13469696044922,81.26709747314453,79.7052001953125,80.29090118408203,51.07675552368164,61537467
2004-03-26,80.90010070800781,82.8290023803711,80.90010070800781,82.1104965209961,52.234283447265625,48320731
2004-03-29,82.18080139160156,83.50070190429688,82.01679992675781,82.5947036743164,52.54231643676758,36556949
2004-03-30,82.79779815673828,83.82869720458984,82.16519927978516,82.33699798583984,52.37837219238281,40745657
2004-03-31,82.32140350341797,84.34410095214844,81.96219635009766,84.03949737548828,53.46140670776367,35143324
2004-04-01,84.18789672851562,87.10870361328125,84.18789672851562,86.8198013305664,55.23009490966797,49580603
2004-04-02,101.5250015258789,101.5250015258789,86.80419921875,88.3739013671875,56.21871566772461,45612296
2004-04-05,88.5613021850586,90.80269622802734,88.5613021850586,89.82649993896484,57.14278030395508,41464730
2004-04-06,89.96700286865234,90.9666976928711,88.19429779052734,89.87329864501953,57.172550201416016,45728870
2004-04-07,90.56839752197266,90.7323989868164,89.02989959716797,89.65470123291016,57.03349304199219,26618885
2004-04-08,89.02989959716797,90.54499816894531,88.3270034790039,89.4906997680664,56.92917251586914,29700743
2004-04-12,89.88890075683594,89.88890075683594,87.26490020751953,87.74130249023438,55.816287994384766,24527002
2004-04-13,88.09269714355469,89.95140075683594,86.74949645996094,89.54530334472656,56.963905334472656,25961070
2004-04-15,90.41999816894531,90.779296875,87.87409973144531,88.30359649658203,56.17399978637695,38104069
2004-04-16,88.40509796142578,89.45939636230469,88.0458984375,88.42859649658203,56.25351333618164,19397086
2004-04-19,88.01460266113281,88.93620300292969,85.99970245361328,86.31210327148438,54.90711212158203,26088009
2004-04-20,86.60890197753906,86.60890197753906,85.59369659423828,86.27310180664062,54.88230514526367,22490160
2004-04-21,85.91380310058594,88.94400024414062,85.90599822998047,88.77220153808594,56.47209548950195,30355971
2004-04-22,88.71749877929688,89.62339782714844,88.01460266113281,88.83460235595703,56.51179504394531,20729567
2004-04-23,88.71749877929688,89.77960205078125,88.27239990234375,88.60820007324219,56.36777114868164,22974440
2004-04-27,87.46800231933594,87.46800231933594,83.9301986694336,84.2582015991211,53.60053634643555,42787966
2004-04-28,84.35189819335938,85.74980163574219,83.89900207519531,84.40660095214844,53.694942474365234,42146970
2004-04-29,84.18789672851562,84.96890258789062,82.2354965209961,82.67289733886719,52.592044830322266,105783100
2004-04-30,88.2489013671875,97.63610076904297,81.56390380859375,82.22769927978516,52.308837890625,47603265
2004-05-03,82.3135986328125,82.98519897460938,80.54859924316406,82.54010009765625,52.5075798034668,52738732
2004-05-04,83.70369720458984,98.87789916992188,82.6416015625,82.89929962158203,52.73607635498047,30640581
2004-05-05,83.09459686279297,83.32109832763672,82.32140350341797,82.7822036743164,52.66157531738281,27313827
2004-05-06,83.56310272216797,84.8595962524414,83.4303970336914,84.42220306396484,53.70486831665039,37735428
2004-05-07,83.09459686279297,84.10980224609375,82.5947036743164,83.15699768066406,52.90000534057617,28466326
2004-05-10,82.73529815673828,82.73529815673828,80.47049713134766,81.09529876708984,51.58846664428711,40923251
2004-05-11,79.75199890136719,79.81449890136719,75.5426025390625,76.57350158691406,48.71194076538086,46685905
2004-05-12,75.59729766845703,78.00270080566406,75.59729766845703,77.57319641113281,49.34789276123047,39986934
2004-05-13,74.97250366210938,81.89969635009766,74.035400390625,79.88480377197266,50.81840896606445,83729311
2004-05-14,79.6583023071289,80.87660217285156,73.5979995727539,74.51959991455078,47.40536880493164,78807553
2004-05-17,73.41059875488281,73.7073974609375,59.61880111694336,63.148799896240234,40.17186737060547,59972312
2004-05-18,67.16290283203125,71.52069854736328,64.05470275878906,67.74079895019531,43.09305191040039,86445121
2004-05-19,69.38860321044922,72.78579711914062,69.38860321044922,70.66940307617188,44.95606231689453,73755099
2004-05-20,72.31729888916016,72.58280181884766,68.74829864501953,69.22460174560547,47.57099533081055,60163582
2004-05-21,69.02159881591797,69.03720092773438,67.17070007324219,68.64669799804688,47.173866271972656,43185296
2004-05-24,70.28679656982422,71.53630065917969,69.51360321044922,70.88809967041016,48.71415328979492,43260056
2004-05-25,70.75530242919922,71.83309936523438,68.20159912109375,71.1771011352539,48.912742614746094,51261148
2004-05-26,71.84870147705078,73.09819793701172,71.13020324707031,71.73930358886719,49.29908752441406,43822828
2004-05-27,70.5990982055664,71.46600341796875,69.75569915771484,70.13839721679688,48.198951721191406,36544387
2004-05-28,69.82599639892578,70.42729949951172,66.56939697265625,67.58460235595703,46.44398880004883,57012342
2004-05-31,67.39720153808594,68.5530014038086,64.42949676513672,67.13169860839844,46.132755279541016,61801186
2004-06-01,67.94390106201172,69.19339752197266,67.49870300292969,67.81890106201172,46.60499954223633,39792277
2004-06-02,68.08439636230469,69.18560028076172,67.88140106201172,68.63890075683594,47.16849899291992,27508772
2004-06-03,69.66200256347656,70.63040161132812,66.08519744873047,66.90519714355469,45.97709655761719,46152545
2004-06-04,66.06950378417969,67.94390106201172,66.0071029663086,67.70960235595703,46.5298957824707,39384960
2004-06-07,67.94390106201172,70.22429656982422,67.94390106201172,69.47450256347656,47.74271774291992,42330218
2004-06-08,69.50579833984375,71.30979919433594,68.95909881591797,71.10679626464844,48.86444091796875,46517793
2004-06-09,71.38009643554688,71.57530212402344,70.17739868164062,70.41169738769531,48.386756896972656,32883975
2004-06-10,70.11499786376953,70.5990982055664,69.50579833984375,69.92749786376953,48.05401611328125,22515987
2004-06-11,69.81819915771484,69.81819915771484,67.16290283203125,67.42839813232422,46.33664321899414,30236645
2004-06-14,67.00669860839844,68.3187026977539,66.30380249023438,67.92829895019531,46.68017578125,46419632
2004-06-15,67.95950317382812,70.67720031738281,67.7876968383789,70.38050079345703,48.36532974243164,43445180
2004-06-16,70.75530242919922,71.19270324707031,69.13089752197266,69.6854019165039,47.887657165527344,29155686
2004-06-17,70.19300079345703,71.37229919433594,68.58429718017578,70.9583969116211,48.762447357177734,37791244
2004-06-18,70.9114990234375,70.9114990234375,68.90440368652344,69.466796875,47.737422943115234,31498508
2004-06-21,69.69319915771484,69.95870208740234,67.63929748535156,67.86579895019531,46.637229919433594,37394632
2004-06-22,67.6001968383789,68.80290222167969,67.16290283203125,67.43620300292969,46.34200668334961,34527137
2004-06-23,68.02200317382812,68.02200317382812,63.90629959106445,64.23429870605469,44.14167404174805,70869390
2004-06-24,64.19519805908203,66.45999908447266,64.19519805908203,66.07740020751953,45.40824508666992,75587296
2004-06-25,66.22570037841797,68.19380187988281,66.08519744873047,67.41280364990234,46.325931549072266,52683531
2004-06-28,67.24099731445312,69.18560028076172,67.24099731445312,68.99040222167969,47.41005325317383,34754984
2004-06-29,68.72480010986328,69.8572006225586,67.87359619140625,69.23249816894531,47.57642364501953,44472391
2004-06-30,69.38079833984375,69.70099639892578,66.85050201416016,67.10820007324219,46.11661148071289,56785411
2004-07-01,68.631103515625,68.70919799804688,67.17849731445312,68.49839782714844,47.071956634521484,31665571
2004-07-02,67.94390106201172,68.47489929199219,67.24099731445312,67.77200317382812,46.57276916503906,36340806
2004-07-05,67.8501968383789,68.71700286865234,67.0457992553711,67.23320007324219,46.20250701904297,46215000
2004-07-06,67.27220153808594,68.568603515625,66.97550201416016,68.47489929199219,47.0557975769043,37844332
2004-07-07,68.568603515625,69.19339752197266,67.94390106201172,68.47489929199219,47.0557975769043,46631805
2004-07-08,68.67019653320312,69.80259704589844,66.86609649658203,67.47530364990234,46.36888122558594,70233285
2004-07-09,62.47710037231445,68.92790222167969,62.47710037231445,68.5530014038086,47.10947036743164,29019751
2004-07-12,68.2562026977539,68.72480010986328,67.49089813232422,68.21720123291016,46.87871551513672,18409281
2004-07-13,67.7876968383789,68.52179718017578,66.9364013671875,67.24099731445312,46.20785903930664,15054638
2004-07-14,67.64710235595703,67.64710235595703,65.08550262451172,65.2885971069336,44.86617660522461,43875027
2004-07-15,65.71029663085938,66.28820037841797,64.85910034179688,65.6166000366211,45.09157943725586,47754783
2004-07-16,65.91339874267578,66.74120330810547,65.33540344238281,66.2959976196289,45.55846405029297,52574935
2004-07-19,66.53810119628906,66.99109649658203,65.9446029663086,66.19450378417969,45.488712310791016,39536760
2004-07-20,70.28679656982422,70.28679656982422,65.7572021484375,66.9364013671875,45.99854278564453,64461354
2004-07-21,67.31909942626953,68.6780014038086,67.14730072021484,67.83450317382812,46.61572265625,33194816
2004-07-22,69.34960174560547,71.52850341796875,68.41239929199219,71.0521011352539,48.82685089111328,66777940
2004-07-23,71.53630065917969,73.20760345458984,70.93499755859375,72.82489776611328,50.04511642456055,56374873
2004-07-26,72.78579711914062,74.81639862060547,71.86430358886719,74.55079650878906,51.23114013671875,51545291
2004-07-27,74.97250366210938,75.44110107421875,72.23919677734375,72.64530181884766,49.921688079833984,99752585
2004-07-28,72.16110229492188,74.19159698486328,72.16110229492188,73.55120086669922,50.54423141479492,52949069
2004-07-29,74.19159698486328,74.26969909667969,73.29350280761719,74.1135025024414,50.930633544921875,33545011
2004-07-30,74.20719909667969,76.61260223388672,74.19940185546875,76.36270141601562,52.47628402709961,45527388
2004-08-02,76.22209930419922,77.47160339355469,75.76129913330078,77.17489624023438,53.0344123840332,45291769
2004-08-03,77.19830322265625,78.072998046875,76.12840270996094,76.44080352783203,52.52995681762695,53282919
2004-08-04,76.6906967163086,77.23729705810547,75.5270004272461,77.04209899902344,52.943172454833984,43156786
2004-08-05,77.61219787597656,78.83049774169922,77.33889770507812,78.56500244140625,53.98969268798828,40685014
2004-08-06,78.39320373535156,78.55719757080078,76.73750305175781,77.14360046386719,53.012901306152344,35081766
2004-08-09,76.8468017578125,77.3467025756836,75.93309783935547,76.87809753417969,52.8304557800293,38533634
2004-08-10,77.01090240478516,78.010498046875,76.53450012207031,77.58100128173828,53.3134880065918,29843976
2004-08-11,77.62779998779297,77.90899658203125,74.58989715576172,74.9646987915039,51.51557540893555,45749652
2004-08-12,75.00379943847656,75.56610107421875,73.61370086669922,74.23059844970703,51.011104583740234,40573530
2004-08-13,74.50399780273438,75.12870025634766,73.87920379638672,74.48829650878906,51.18819046020508,47382756
2004-08-16,74.05879974365234,75.18340301513672,73.62149810791016,74.79290008544922,51.397525787353516,32066370
2004-08-17,86.68699645996094,86.68699645996094,74.35559844970703,74.91010284423828,51.478057861328125,35541441
2004-08-18,74.47270202636719,74.47270202636719,73.30130004882812,73.49649810791016,50.50663757324219,28012861
2004-08-19,73.7229995727539,74.47270202636719,73.5823974609375,74.2228012084961,51.00575256347656,29983630
2004-08-20,74.27749633789062,74.3634033203125,72.23919677734375,72.37969970703125,49.73917770385742,33277009
2004-08-23,72.47350311279297,72.73899841308594,70.05249786376953,70.48200225830078,48.435081481933594,51740364
2004-08-24,70.68509674072266,71.64559936523438,70.38829803466797,70.84120178222656,48.681915283203125,46642062
2004-08-25,70.9114990234375,71.6769027709961,70.35700225830078,71.53630065917969,49.159584045410156,40161276
2004-08-26,72.00489807128906,72.84049987792969,71.73930358886719,71.95800018310547,49.449378967285156,41820137
2004-08-27,72.04389953613281,72.37969970703125,70.85690307617188,71.56749725341797,49.181026458740234,30538675
2004-08-30,72.02050018310547,73.16069793701172,72.02050018310547,72.97329711914062,50.14708709716797,22443622
2004-08-31,73.10600280761719,74.48049926757812,73.10600280761719,74.29309844970703,51.054054260253906,33950747
2004-09-01,74.29309844970703,74.87879943847656,74.0510025024414,74.3478012084961,51.091651916503906,21071529
2004-09-02,74.19159698486328,74.66020202636719,73.5199966430664,73.71520233154297,50.65692901611328,23949127
2004-09-03,73.8479995727539,74.1760025024414,73.19190216064453,74.00420379638672,50.855525970458984,25071790
2004-09-06,74.20719909667969,74.95690155029297,74.12129974365234,74.51959991455078,51.2097053527832,18194373
2004-09-07,74.3634033203125,75.96440124511719,74.3634033203125,75.7145004272461,52.03084182739258,40392068
2004-09-08,76.06590270996094,76.06590270996094,75.14430236816406,75.39430236816406,51.810794830322266,26490351
2004-09-09,76.03469848632812,76.12840270996094,75.17559814453125,75.86280059814453,52.13274002075195,32891537
2004-09-10,75.75350189208984,76.33920288085938,75.30840301513672,76.19860076904297,52.3635139465332,18285767
2004-09-13,76.67500305175781,77.2842025756836,75.78469848632812,76.68289947509766,52.69632339477539,28305230
2004-09-14,76.768798828125,76.97959899902344,75.55829620361328,75.96440124511719,52.20256805419922,22929969
2004-09-15,76.05809783935547,76.81559753417969,75.65979766845703,76.16739654541016,52.34206008911133,21317910
2004-09-16,76.30020141601562,76.81559753417969,75.402099609375,76.66719818115234,52.68552780151367,21961576
2004-09-17,77.40129852294922,79.6583023071289,77.33889770507812,79.52559661865234,54.649818420410156,53114185
2004-09-20,79.970703125,79.970703125,78.10420227050781,78.4166030883789,53.8877067565918,28978981
2004-09-21,78.25260162353516,79.5020980834961,77.72149658203125,79.2677993774414,54.47265625,32359847
2004-09-22,79.03350067138672,79.11160278320312,78.11979675292969,78.63529968261719,54.03800964355469,36866784
2004-09-23,78.25260162353516,78.68990325927734,77.78399658203125,78.10420227050781,53.673038482666016,31676308
2004-09-24,78.09639739990234,79.15070343017578,77.32319641113281,77.91680145263672,53.544254302978516,36752368
2004-09-27,77.47160339355469,77.68250274658203,76.80000305175781,77.37789916992188,53.173919677734375,22638112
2004-09-28,77.29979705810547,78.36969757080078,77.1592025756836,77.51850128173828,53.27055358886719,31201023
2004-09-29,77.65910339355469,80.67359924316406,77.12799835205078,80.32990264892578,55.202545166015625,52426669
2004-09-30,80.28309631347656,81.18119812011719,80.28309631347656,80.89230346679688,55.589012145996094,38877267
2004-10-01,80.92350006103516,83.56310272216797,80.00980377197266,83.28980255126953,57.236572265625,43423476
2004-10-04,83.25080108642578,85.81230163574219,83.25080108642578,85.3125,58.626564025878906,36532761
2004-10-05,85.28130340576172,85.5624008178711,83.92240142822266,84.32849884033203,57.95035934448242,24418489
2004-10-06,84.17230224609375,86.80419921875,84.17230224609375,85.33589935302734,58.642635345458984,47339425
2004-10-07,85.8904037475586,88.15519714355469,85.47650146484375,87.28050231933594,59.978965759277344,43732299
2004-10-08,87.46800231933594,87.8584976196289,86.24189758300781,86.6010971069336,59.5120849609375,26154536
2004-10-11,86.68699645996094,87.1946029663086,85.13289642333984,85.42179870605469,58.70166015625,16410866
2004-10-12,85.4375,86.21060180664062,83.26640319824219,83.57879638671875,57.43516159057617,25566154
2004-10-14,83.87550354003906,85.2656021118164,83.36009979248047,84.7970962524414,58.272369384765625,28421804
2004-10-15,85.3281021118164,86.98380279541016,84.66429901123047,85.3281021118164,58.63728713989258,37216115
2004-10-18,85.74980163574219,86.76509857177734,85.28130340576172,86.0154037475586,59.10960006713867,26852826
2004-10-19,86.40589904785156,87.9208984375,86.21839904785156,87.44450378417969,60.091670989990234,35262939
2004-10-20,88.5613021850586,88.5613021850586,85.38279724121094,85.61710357666016,58.835880279541016,46786896
2004-10-21,85.77330017089844,86.35900115966797,83.81300354003906,84.21910095214844,57.875186920166016,39299214
2004-10-25,84.34410095214844,84.96890258789062,83.43820190429688,83.84429931640625,57.61762619018555,54588639
2004-10-26,93.7156982421875,93.7156982421875,83.89900207519531,86.17939758300781,59.222286224365234,40943176
2004-10-27,86.3042984008789,86.53079986572266,84.06300354003906,84.43779754638672,58.02547836303711,69610401
2004-10-28,84.80490112304688,85.67179870605469,83.81300354003906,84.12539672851562,57.81078338623047,53971446
2004-10-29,84.50029754638672,84.96890258789062,82.35269927978516,82.64939880371094,56.79649353027344,35241440
2004-11-01,83.07890319824219,83.50849914550781,82.1104965209961,82.75879669189453,56.87165832519531,31333635
2004-11-02,83.40699768066406,85.20320129394531,83.40699768066406,84.87519836425781,58.32605743408203,32467055
2004-11-03,85.1094970703125,85.34369659423828,84.0551986694336,84.9219970703125,58.35820770263672,28443482
2004-11-04,86.53079986572266,91.6852035522461,83.75060272216797,83.92240142822266,57.671295166015625,39215343
2004-11-05,84.50029754638672,84.92980194091797,83.79740142822266,84.3988037109375,57.99866485595703,20290347
2004-11-08,84.96890258789062,85.80449676513672,84.50029754638672,84.71119689941406,58.21333694458008,26945180
2004-11-09,85.1094970703125,85.21099853515625,84.11759948730469,84.34410095214844,57.961082458496094,20642418
2004-11-10,84.59400177001953,85.3593978881836,84.59400177001953,85.02359771728516,58.42802429199219,23314795
2004-11-11,85.3906021118164,86.17939758300781,84.59400177001953,85.2656021118164,58.59433364868164,36657901
2004-11-12,85.90599822998047,86.21060180664062,84.57839965820312,85.21099853515625,58.55681228637695,8092992
2004-11-16,85.4375,85.4375,83.95359802246094,85.10160064697266,58.481632232666016,31370993
2004-11-17,85.28130340576172,85.72640228271484,84.53939819335938,84.92980194091797,58.36357116699219,22549081
2004-11-18,85.1250991821289,85.84359741210938,84.12539672851562,85.24220275878906,58.5782585144043,44323652
2004-11-19,83.64119720458984,84.81269836425781,81.72789764404297,82.36830139160156,56.60331344604492,56557692
2004-11-22,81.03279876708984,84.15670013427734,79.5020980834961,83.18049621582031,57.16146469116211,86716536
2004-11-23,83.25080108642578,83.62560272216797,81.54830169677734,82.5166015625,56.70522689819336,53560249
2004-11-24,82.7822036743164,82.7822036743164,79.61150360107422,80.46269989013672,55.29378890991211,52656097
2004-11-25,79.6583023071289,81.74349975585938,78.11199951171875,78.61959838867188,54.02721405029297,113175407
2004-11-29,77.78399658203125,80.12689971923828,76.06590270996094,79.6270980834961,54.719566345214844,130227858
2004-11-30,79.970703125,81.79820251464844,79.8301010131836,80.7594985961914,55.49775314331055,72316972
2004-12-01,81.68879699707031,83.84429931640625,81.68879699707031,82.3917007446289,56.6193962097168,39719540
2004-12-02,82.9540023803711,84.96890258789062,82.01679992675781,84.65650177001953,58.17575454711914,66738693
2004-12-03,81.2593002319336,85.5780029296875,81.2593002319336,84.9219970703125,58.35820770263672,47686060
2004-12-06,84.96890258789062,85.4375,82.57129669189453,82.93060302734375,56.98973846435547,34407106
2004-12-07,83.57879638671875,83.57879638671875,79.8926010131836,80.7594985961914,55.49775314331055,48606340
2004-12-08,81.37640380859375,82.0011978149414,79.04139709472656,79.314697265625,54.504886627197266,47553941
2004-12-09,79.36160278320312,80.43930053710938,78.09639739990234,80.00199890136719,54.977195739746094,43167267
2004-12-10,80.12689971923828,80.12689971923828,77.41699981689453,77.97139739990234,53.58176803588867,60759595
2004-12-13,77.94020080566406,78.87740325927734,75.96440124511719,78.4634017944336,53.91987991333008,62907223
2004-12-14,78.40879821777344,79.34590148925781,77.47160339355469,79.0022964477539,54.290218353271484,39047474
2004-12-15,78.98670196533203,78.98670196533203,76.8936996459961,77.33100128173828,53.141700744628906,44639460
2004-12-16,77.31539916992188,77.62000274658203,76.22989654541016,76.706298828125,52.712398529052734,45270027
2004-12-17,76.53450012207031,77.42479705810547,74.76170349121094,75.05840301513672,51.57997512817383,73651202
2004-12-20,75.75350189208984,76.3313980102539,73.73860168457031,75.0740966796875,51.590763092041016,135049156
2004-12-21,75.51920318603516,76.80000305175781,75.19120025634766,75.75350189208984,52.057640075683594,70494584
2004-12-22,76.21430206298828,77.90899658203125,75.76129913330078,77.32319641113281,53.136329650878906,61812243
2004-12-23,77.89330291748047,79.54119873046875,77.70590209960938,79.08039855957031,54.3438720703125,55467130
2004-12-24,80.43930053710938,82.1104965209961,79.71299743652344,81.75129699707031,56.1793098449707,60241114
2004-12-27,81.22029876708984,85.4375,79.08820343017578,80.743896484375,55.48703384399414,119314614
2004-12-28,81.21240234375,82.6259994506836,81.00160217285156,82.39949798583984,56.624752044677734,49148100
2004-12-29,82.6572036743164,84.1489028930664,82.2510986328125,83.0165023803711,57.04875946044922,44371810
2004-12-30,83.41480255126953,84.16449737548828,81.40769958496094,81.70449829101562,56.147151947021484,43196737
2004-12-31,82.97740173339844,83.6958999633789,82.09490203857422,83.36009979248047,57.284873962402344,30617501
2005-01-03,84.25039672851562,85.1250991821289,83.37570190429688,84.94539642333984,58.374298095703125,43974314
2005-01-04,85.90599822998047,85.90599822998047,82.7197036743164,82.97740173339844,57.02190017700195,33665631
2005-01-05,82.15740203857422,83.32109832763672,80.618896484375,82.77439880371094,56.882381439208984,51408543
2005-01-06,82.46980285644531,83.79740142822266,81.57170104980469,82.1886978149414,56.479888916015625,42049309
2005-01-07,83.56310272216797,85.54679870605469,82.39949798583984,84.69550323486328,58.20256042480469,49435674
2005-01-10,85.14849853515625,85.5780029296875,82.9540023803711,83.4303970336914,57.33317947387695,34155903
2005-01-11,83.56310272216797,83.56310272216797,81.70449829101562,82.11840057373047,56.43157958984375,27046491
2005-01-12,82.6259994506836,82.7822036743164,80.45490264892578,80.93910217285156,55.62117004394531,47780988
2005-01-13,82.0011978149414,82.11840057373047,80.98600006103516,81.23590087890625,55.82512664794922,36504386
2005-01-14,81.79039764404297,81.79039764404297,79.8301010131836,80.26750183105469,55.15965270996094,32152258
2005-01-17,80.43930053710938,80.90789794921875,78.78369903564453,79.90039825439453,54.907379150390625,32285196
2005-01-18,80.14250183105469,81.59510040283203,79.47869873046875,79.79109954833984,54.83225631713867,40819169
2005-01-19,80.28309631347656,80.97029876708984,79.8458023071289,80.23619842529297,55.13813400268555,20833804
2005-01-20,79.67389678955078,80.43930053710938,78.75240325927734,79.8926010131836,54.90202331542969,23453003
2005-01-24,80.20500183105469,81.43109893798828,78.97109985351562,79.14289855957031,54.38682174682617,42931507
2005-01-25,79.01789855957031,79.6427001953125,77.85430145263672,78.34629821777344,53.83939743041992,52557668
2005-01-27,78.89299774169922,80.12689971923828,78.67430114746094,79.04920196533203,54.32243728637695,44226912
2005-01-28,79.1897964477539,81.75910186767578,76.53450012207031,81.57170104980469,56.05589294433594,36331958
2005-01-31,82.0011978149414,83.48500061035156,81.64199829101562,83.14140319824219,57.13459777832031,39250076
2005-02-01,83.39129638671875,85.4375,82.79000091552734,84.80490112304688,58.277740478515625,51326049
2005-02-02,85.0000991821289,85.49210357666016,82.81340026855469,83.33670043945312,57.268802642822266,31372632
2005-02-03,84.31289672851562,84.87519836425781,83.71929931640625,84.49250030517578,58.06306457519531,21104482
